property,object,subject,DBPEDIA_COUNTRY
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ismis1991,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ispec2006,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ismis1993,Norway,http://dbpedia.org/resource/Norway
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ispec2008,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ismis2012,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ispec2012,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ismis2005,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issac1988,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ismis1994,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issads2005,Mexico,http://dbpedia.org/resource/Mexico
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ismis2011,Poland,http://dbpedia.org/resource/Poland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issads2004,Mexico,http://dbpedia.org/resource/Mexico
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issep2014,Turkey,http://dbpedia.org/resource/Turkey
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issep2008,Poland,http://dbpedia.org/resource/Poland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ivic2009,Malaysia,http://dbpedia.org/resource/Malaysia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issep2005,Austria,http://dbpedia.org/resource/Austria
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ivic2011,Malaysia,http://dbpedia.org/resource/Malaysia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issep2006,Lithuania,http://dbpedia.org/resource/Lithuania
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwaal2011,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issep2010,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issep2013,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwaal2013,Costa Rica,http://dbpedia.org/resource/Costa_Rica
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/issep2011,Slovakia,http://dbpedia.org/resource/Slovakia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwaal2014,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2008,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwaal2012,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2006,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwaca1994,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2011,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwan2001,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2012,Greece,http://dbpedia.org/resource/Greece
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwan2004,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2013,Greece,http://dbpedia.org/resource/Greece
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwan2002,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2005,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwan1999,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2014,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwan2000,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2009,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwan2005,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwan2003,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2010,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isvc2007,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann2003,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isw2000,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann1997,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isw1999,Malaysia,http://dbpedia.org/resource/Malaysia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann1999,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/isw1997,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann2011,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2013,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann1991,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2008,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann2013,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2006,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann2009,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2012,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann2001,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2011,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann1993,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2009,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann2007,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann2005,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2004,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2005,Ireland,http://dbpedia.org/resource/Republic_of_Ireland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2014,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwann1995,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2010,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwbbio2015,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2002,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcc2011,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/semweb2003,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcc2009,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/revolutions2008,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcc2001,Romania,http://dbpedia.org/resource/Romania
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/revolutions2011,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcf2010,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itbam2013,Czech Republic,http://dbpedia.org/resource/Czech_Republic
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcf2009,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itbam2012,Austria,http://dbpedia.org/resource/Austria
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcf2008,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcia2014,Czech Republic,http://dbpedia.org/resource/Czech_Republic
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itbam2010,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcia2011,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itbam2014,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcia2006,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itbam2011,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/item2002,Finland,http://dbpedia.org/resource/Finland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcia2004,New Zealand,http://dbpedia.org/resource/New_Zealand
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/item2000,New Zealand,http://dbpedia.org/resource/New_Zealand
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcia2012,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/item2014,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcia2008,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/item2010,Botswana,http://dbpedia.org/resource/Botswana
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwcia2009,Mexico,http://dbpedia.org/resource/Mexico
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/item2006,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdm1989,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/item2012,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/mammo2008,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/item2004,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/mammo2012,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/item2008,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/mammo2006,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/mammo2014,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/mammo2010,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itmm2014,Russia,http://dbpedia.org/resource/Russia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2006,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itp2010,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itp2012,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2012,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itp2011,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2008,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itp2013,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2011,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itp2014,Austria,http://dbpedia.org/resource/Austria
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2010,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itrust2006,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2002,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itrust2003,Greece,http://dbpedia.org/resource/Greece
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2004,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itrust2005,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2003,South Korea,http://dbpedia.org/resource/South_Korea
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/itrust2004,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2007,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its2012,Greece,http://dbpedia.org/resource/Greece
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2013,New Zealand,http://dbpedia.org/resource/New_Zealand
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2005,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwdw2009,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its2010,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its2014,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/IWEI2012,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its1998,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/IWEI2009,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its2002,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/IWEI2013,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its2008,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/IWEI2011,Sweden,http://dbpedia.org/resource/Sweden
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its2000,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwinac2011,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its1992,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwinac2007,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its2006,Taiwan,http://dbpedia.org/resource/Taiwan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwinac2005,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its2004,Brazil,http://dbpedia.org/resource/Brazil
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwinac2013,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/its1996,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwinac2009,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iukm2013,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwlcs2002,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwlcs2000,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iukm2011,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2014,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwlcs2001,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2005,Greece,http://dbpedia.org/resource/Greece
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwlcs1999,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2008,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwoca2012,India,http://dbpedia.org/resource/India
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2007,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwoca2010,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2011,Iceland,http://dbpedia.org/resource/Iceland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwoca2011,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2001,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwoca2013,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2006,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwoca2009,Czech Republic,http://dbpedia.org/resource/Czech_Republic
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2009,The Netherlands,http://dbpedia.org/resource/The_Netherlands
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwomp2008,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2003,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwomp2014,Brazil,http://dbpedia.org/resource/Brazil
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2010,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwomp2011,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwomp2012,Italy,http://dbpedia.org/resource/Italy
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2013,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iva2012,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwomp2009,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/ivic2013,Malaysia,http://dbpedia.org/resource/Malaysia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwomp2013,Australia,http://dbpedia.org/resource/Australia
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwomp2007,China,http://dbpedia.org/resource/China
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwomp2010,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jmcl1997,Austria,http://dbpedia.org/resource/Austria
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwpec2004,Norway,http://dbpedia.org/resource/Norway
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jmcl2006,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwpec2006,Switzerland,http://dbpedia.org/resource/Switzerland
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2008,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwpec2009,Denmark,http://dbpedia.org/resource/Denmark
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2001,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwpec2008,Canada,http://dbpedia.org/resource/Canada
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2007,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwqos2003,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2006,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwqos2005,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2005,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwqos2001,Germany,http://dbpedia.org/resource/Germany
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2009,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsapf2000,Spain,http://dbpedia.org/resource/Spain
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2013,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsas2000,UK,http://dbpedia.org/resource/United_Kingdom
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2011,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsas2001,Hungary,http://dbpedia.org/resource/Hungary
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2012,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2009,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsai2010,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2006,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2000,Mexico,http://dbpedia.org/resource/Mexico
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2014,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2001,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2010,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2010,USA,http://dbpedia.org/resource/UnitedStates
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2012,Japan,http://dbpedia.org/resource/Japan
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/jsspp2006,France,http://dbpedia.org/resource/France
http://lod.springer.com/data/ontology/property/confCountry,http://lod.springer.com/data/conference/iwsec2013,Japan,http://dbpedia.org/resource/Japan
